ViewsID,CustomerID,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Rating
3087,562,Documentaries,Live-Events,Tv-App,4,585103,2
3088,275,News,Live-Events,Browser,7,186176,3
3089,2948,Sports,TV-Shows,Tv-App,6,312985,2
3090,2183,Sports,Live-Events,Tv-App,9,83871,3
3091,2110,Music,TV-Shows,Decoder,9,462939,4
3092,2030,Documentaries,TV-Shows,Mobile-App,1,169997,1
3093,1286,Reality,TV-Shows,Decoder,1,131183,2
3094,924,Music,Live-Events,Mobile-App,5,442820,3
3095,1582,Comedy,Live-Events,Decoder,0,195380,3
3096,2995,Talk-Shows,Live-Events,Mobile-App,8,177520,3
3097,590,Music,TV-Shows,Tv-App,1,190394,3
3098,1289,Reality,TV-Shows,Tv-App,5,168062,3
3099,257,Action,Live-Events,Tv-App,6,419131,1
3100,1180,Talk-Shows,TV-Shows,Decoder,1,177922,4
3101,319,Cartoons,TV-Shows,Decoder,6,388570,3
3102,2229,Action,TV-Shows,Decoder,6,312479,5
3103,2936,Documentaries,Live-Events,Mobile-App,7,2731,5
3104,1767,Sports,TV-Shows,Decoder,5,148157,4
3105,1017,Cartoons,TV-Shows,Browser,2,207720,3
3106,1214,Cartoons,TV-Shows,Browser,5,590905,1
3107,768,Drama,TV-Shows,Decoder,3,388972,3
3108,2892,Comedy,Live-Events,Browser,4,500702,3
3109,2080,Music,TV-Shows,Mobile-App,2,285043,2
3110,47,Cartoons,TV-Shows,Tv-App,3,144442,4
3111,254,Religion,TV-Shows,Browser,0,428860,1
3112,1296,Comedy,Live-Events,Tv-App,5,49218,4
3113,826,Music,TV-Shows,Decoder,9,574285,4
3114,1057,Comedy,Live-Events,Decoder,2,40617,1
3115,781,Music,TV-Shows,Tv-App,5,106762,4
3116,1091,Action,Live-Events,Mobile-App,7,331285,2
3117,449,Music,TV-Shows,Mobile-App,2,581022,2
3118,2413,Cartoons,TV-Shows,Tv-App,1,374728,4
3119,6,Comedy,Live-Events,Tv-App,4,587014,3
3120,2397,Comedy,Live-Events,Browser,9,178173,3
3121,1919,Talk-Shows,TV-Shows,Decoder,2,459958,4
3122,616,Documentaries,Live-Events,Decoder,8,438163,3
3123,479,Cartoons,TV-Shows,Mobile-App,7,301915,2
3124,272,Comedy,Live-Events,Browser,9,59996,2
3125,1474,Sports,TV-Shows,Tv-App,4,537648,2
3126,870,Comedy,TV-Shows,Browser,6,364083,4
3127,387,Cartoons,TV-Shows,Decoder,10,562199,2
3128,253,Comedy,Live-Events,Browser,3,238197,4
3129,2955,Comedy,Live-Events,Decoder,6,400331,2
3130,1841,Sports,TV-Shows,Decoder,7,555587,4
3131,1542,Comedy,Live-Events,Mobile-App,4,252725,4
3132,1615,Drama,TV-Shows,Mobile-App,5,436462,2
3133,2672,Music,TV-Shows,Tv-App,5,498033,4
3134,929,Sports,TV-Shows,Tv-App,2,121014,5
3135,2032,Comedy,Live-Events,Tv-App,11,49077,4
3136,1719,Music,TV-Shows,Decoder,8,60143,5
3137,513,Reality,TV-Shows,Decoder,3,154450,2
3138,443,Cartoons,TV-Shows,Tv-App,3,749,2
3139,92,Cartoons,TV-Shows,Tv-App,4,512032,3
3140,2763,Comedy,TV-Shows,Mobile-App,3,501651,2
3141,2332,News,TV-Shows,Browser,3,129608,2
3142,2894,Comedy,TV-Shows,Tv-App,10,45050,3
3143,2346,Sports,TV-Shows,Browser,4,239119,3
3144,2823,Talk-Shows,TV-Shows,Tv-App,3,390672,1
3145,1215,Comedy,TV-Shows,Tv-App,7,145903,3
3146,1679,Action,TV-Shows,Decoder,7,136750,2
3147,1664,Cartoons,TV-Shows,Decoder,3,513033,4
3148,500,News,TV-Shows,Browser,3,81683,2
3149,850,Music,Live-Events,Decoder,1,249985,4
3150,841,News,TV-Shows,Browser,0,230457,2
3151,1313,Drama,TV-Shows,Tv-App,7,239899,2
3152,900,News,Live-Events,Mobile-App,10,130466,4
3153,2681,Cartoons,Live-Events,Decoder,9,210766,2
3154,2326,Documentaries,TV-Shows,Mobile-App,8,74738,5
3155,209,Religion,Live-Events,Tv-App,4,268729,3
3156,819,Comedy,Live-Events,Tv-App,5,426425,3
3157,1312,News,Live-Events,Decoder,7,447647,3
3158,85,Action,Live-Events,Decoder,1,15514,2
3159,1120,Religion,TV-Shows,Decoder,5,60095,3
3160,1120,Comedy,TV-Shows,Decoder,2,7606,4
3161,2835,Talk-Shows,Live-Events,Tv-App,10,502966,4
3162,247,Religion,Live-Events,Decoder,4,186329,4
3163,2670,Music,TV-Shows,Decoder,3,545295,2
3164,677,Music,Live-Events,Tv-App,5,73828,3
3165,295,Talk-Shows,TV-Shows,Tv-App,10,354900,5
3166,1487,Sports,Live-Events,Mobile-App,1,537682,4
3167,2274,Action,Live-Events,Browser,11,267448,1
3168,208,Cartoons,Live-Events,Tv-App,0,305248,5
3169,1197,Documentaries,TV-Shows,Mobile-App,8,159651,5
3170,2803,Comedy,Live-Events,Mobile-App,8,500956,2
3171,105,News,TV-Shows,Decoder,8,322278,1
3172,1922,Sports,Live-Events,Decoder,9,369785,3
3173,107,Comedy,Live-Events,Tv-App,10,534237,4
3174,955,Talk-Shows,Live-Events,Tv-App,9,378834,1
3175,395,Comedy,TV-Shows,Tv-App,5,222989,3
3176,2039,Documentaries,TV-Shows,Decoder,10,110737,3
3177,1373,Reality,Live-Events,Mobile-App,9,572509,4
3178,2292,Talk-Shows,Live-Events,Mobile-App,1,120339,3
3179,1966,Documentaries,TV-Shows,Decoder,9,453064,3
3180,2108,Action,TV-Shows,Decoder,6,479981,1
3181,215,Comedy,Live-Events,Tv-App,2,41574,4
3182,1877,Action,TV-Shows,Decoder,7,113247,2
3183,2501,Documentaries,TV-Shows,Tv-App,9,307498,3
3184,2009,Comedy,Live-Events,Tv-App,8,302361,4
3185,2188,Comedy,Live-Events,Decoder,11,118648,4
3186,1353,Reality,Live-Events,Browser,4,504956,4
3187,841,Sports,Live-Events,Decoder,4,228469,1
3188,357,Action,Live-Events,Tv-App,6,556517,1
3189,2222,Cartoons,TV-Shows,Tv-App,5,18014,4
3190,862,Documentaries,Live-Events,Browser,4,204786,2
3191,2141,Cartoons,Live-Events,Mobile-App,2,342413,4
3192,917,Comedy,TV-Shows,Mobile-App,9,111345,3
3193,2130,Comedy,Live-Events,Tv-App,4,431188,3
3194,2316,Reality,Live-Events,Tv-App,11,583612,3
3195,2833,News,Live-Events,Mobile-App,5,358966,1
3196,2632,Comedy,TV-Shows,Decoder,3,202946,3
3197,2735,News,TV-Shows,Decoder,1,28605,3
3198,1408,Sports,TV-Shows,Tv-App,4,440823,4
3199,2179,Cartoons,Live-Events,Mobile-App,1,409647,4
3200,1739,Music,Live-Events,Tv-App,6,206155,2
3201,917,Talk-Shows,Live-Events,Browser,2,381971,5
3202,1655,Comedy,Live-Events,Decoder,4,494994,4
3203,548,Talk-Shows,TV-Shows,Mobile-App,5,330302,2
3204,2143,Sports,TV-Shows,Mobile-App,4,93452,3
3205,1452,Comedy,TV-Shows,Decoder,9,291341,4
3206,2822,Talk-Shows,TV-Shows,Decoder,10,197646,4
3207,494,Sports,Live-Events,Mobile-App,3,126590,3
3208,1880,Action,Live-Events,Decoder,3,128184,3
3209,1092,Comedy,TV-Shows,Decoder,1,388196,2
3210,407,Cartoons,Live-Events,Mobile-App,6,357063,1
3211,1609,Comedy,TV-Shows,Browser,9,201977,3
3212,1989,Music,TV-Shows,Decoder,7,502878,2
3213,1731,Cartoons,TV-Shows,Decoder,3,422361,4
3214,1687,News,TV-Shows,Decoder,4,217829,5
3215,2085,Comedy,Live-Events,Decoder,0,582347,4
3216,1370,Reality,TV-Shows,Decoder,11,216585,1
3217,1107,News,Live-Events,Decoder,2,542379,4
3218,2800,Documentaries,TV-Shows,Mobile-App,1,369000,3
3219,598,Music,TV-Shows,Tv-App,7,82558,4
3220,1514,Action,Live-Events,Decoder,2,114005,5
3221,2119,Talk-Shows,Live-Events,Browser,2,544846,4
3222,807,Reality,TV-Shows,Decoder,8,66432,5
3223,1809,News,TV-Shows,Browser,4,550275,4
3224,93,Cartoons,Live-Events,Browser,7,40432,4
3225,1118,Sports,Live-Events,Decoder,10,152003,3
3226,1042,News,TV-Shows,Browser,5,346740,5
3227,2313,Action,Live-Events,Mobile-App,8,438805,3
3228,261,Comedy,TV-Shows,Tv-App,3,304385,2
3229,2820,Drama,TV-Shows,Browser,7,494464,3
3230,21,Comedy,TV-Shows,Tv-App,1,372978,1
3231,264,Sports,TV-Shows,Mobile-App,5,19247,1
3232,2331,Comedy,Live-Events,Decoder,4,59855,2
3233,504,Music,TV-Shows,Tv-App,6,601248,3
3234,2872,Documentaries,TV-Shows,Tv-App,9,560733,3
3235,2741,Sports,Live-Events,Decoder,1,30514,3
3236,1160,Talk-Shows,Live-Events,Tv-App,5,566070,2
3237,511,Cartoons,Live-Events,Decoder,11,76833,3
3238,2513,Documentaries,Live-Events,Decoder,10,283345,4
3239,1693,Drama,Live-Events,Mobile-App,5,79649,3
3240,1632,Documentaries,TV-Shows,Decoder,2,39591,5
3241,1346,Documentaries,TV-Shows,Mobile-App,6,236338,5
3242,1869,Sports,TV-Shows,Decoder,2,30459,4
3243,243,Comedy,TV-Shows,Tv-App,6,308712,1
3244,1361,Music,Live-Events,Decoder,2,535521,2
3245,2683,Comedy,Live-Events,Decoder,3,293793,2
3246,2637,Drama,Live-Events,Browser,7,111031,2
3247,2967,Reality,TV-Shows,Mobile-App,1,394542,3
3248,1563,Cartoons,Live-Events,Decoder,8,468544,4
3249,532,Documentaries,Live-Events,Decoder,6,349783,2
3250,1653,Religion,Live-Events,Browser,10,559279,3
3251,1826,Talk-Shows,Live-Events,Tv-App,2,385027,3
3252,2354,Action,Live-Events,Mobile-App,9,132513,5
3253,335,Music,TV-Shows,Decoder,2,32729,4
3254,2374,Talk-Shows,Live-Events,Mobile-App,8,517880,4
3255,1821,Talk-Shows,Live-Events,Mobile-App,4,184926,2
3256,2911,Reality,TV-Shows,Mobile-App,1,187078,5
3257,427,Comedy,TV-Shows,Mobile-App,11,216569,2
3258,2697,Music,TV-Shows,Tv-App,4,25094,4
3259,2545,News,TV-Shows,Decoder,10,468147,3
3260,1508,Action,Live-Events,Mobile-App,0,211514,4
3261,2200,Comedy,Live-Events,Tv-App,2,601106,5
3262,1407,News,TV-Shows,Decoder,0,261195,5
3263,106,Reality,TV-Shows,Decoder,11,324606,2
3264,1967,Sports,Live-Events,Tv-App,8,498925,5
3265,1478,Comedy,TV-Shows,Tv-App,3,563116,3
3266,1911,Talk-Shows,TV-Shows,Mobile-App,6,50338,4
3267,1615,Reality,Live-Events,Mobile-App,3,523091,3
3268,170,Comedy,TV-Shows,Browser,6,172921,3
3269,1974,News,Live-Events,Browser,2,86465,3
3270,1706,Talk-Shows,Live-Events,Tv-App,9,56597,4
3271,2271,Comedy,Live-Events,Decoder,3,299776,2
3272,9,Sports,Live-Events,Tv-App,9,280179,4
3273,1018,Action,Live-Events,Decoder,8,157533,2
3274,487,Cartoons,Live-Events,Decoder,9,67470,3
3275,1205,Music,Live-Events,Tv-App,8,268732,5
3276,2439,News,Live-Events,Decoder,9,496020,3
3277,2146,News,TV-Shows,Decoder,6,151758,2
3278,2367,Action,Live-Events,Decoder,2,320774,2
3279,1935,News,TV-Shows,Decoder,10,103735,2
3280,961,Action,TV-Shows,Mobile-App,8,199536,1
3281,1902,News,TV-Shows,Browser,7,357459,3
3282,735,Documentaries,Live-Events,Tv-App,7,428207,4
3283,372,Drama,Live-Events,Decoder,9,301738,2
3284,86,Music,Live-Events,Decoder,11,468999,2
3285,1984,News,TV-Shows,Decoder,7,103261,1
3286,2317,Music,Live-Events,Browser,8,318687,1
3287,407,Religion,TV-Shows,Mobile-App,9,294770,5
3288,2598,Comedy,Live-Events,Browser,8,586860,1
3289,2021,Talk-Shows,TV-Shows,Decoder,5,406175,1
3290,1875,Sports,Live-Events,Decoder,4,259424,1
3291,1823,Cartoons,TV-Shows,Decoder,2,142721,5
3292,133,Religion,Live-Events,Decoder,1,11339,5
3293,2535,News,TV-Shows,Decoder,1,252433,3
3294,1512,Drama,Live-Events,Tv-App,6,168645,4
3295,2351,Music,TV-Shows,Decoder,10,141430,2
3296,1660,News,Live-Events,Mobile-App,9,49472,4
3297,2278,Sports,TV-Shows,Tv-App,11,568941,4
3298,843,Talk-Shows,TV-Shows,Tv-App,2,209072,1
3299,729,Comedy,TV-Shows,Tv-App,6,377837,4
3300,972,Comedy,TV-Shows,Tv-App,3,533468,5
3301,839,News,Live-Events,Decoder,10,579030,4
3302,542,Music,Live-Events,Decoder,8,254023,3
3303,1577,Documentaries,Live-Events,Mobile-App,4,432488,3
3304,1342,Comedy,TV-Shows,Decoder,3,275340,3
3305,1374,Comedy,Live-Events,Decoder,3,585219,5
3306,2696,Cartoons,Live-Events,Decoder,6,162928,1
3307,121,Religion,Live-Events,Mobile-App,1,364533,3
3308,1901,Action,Live-Events,Decoder,5,179783,3
3309,574,Talk-Shows,TV-Shows,Decoder,4,403834,2
3310,535,Cartoons,TV-Shows,Mobile-App,10,329422,3
3311,205,Documentaries,Live-Events,Mobile-App,10,295489,2
3312,2199,Drama,TV-Shows,Tv-App,4,283831,1
3313,2850,Documentaries,TV-Shows,Tv-App,4,194300,4
3314,1998,News,Live-Events,Decoder,7,150994,3
3315,2670,Reality,TV-Shows,Decoder,7,107218,1
3316,2494,Religion,Live-Events,Mobile-App,4,5357,3
3317,1668,Music,Live-Events,Tv-App,11,288143,3
3318,2004,Cartoons,Live-Events,Tv-App,6,33410,3
3319,2351,News,TV-Shows,Mobile-App,6,239556,3
3320,1148,Religion,TV-Shows,Mobile-App,2,222375,3
3321,1322,News,Live-Events,Tv-App,0,45963,1
3322,2956,Talk-Shows,TV-Shows,Browser,0,306173,2
3323,2335,Comedy,TV-Shows,Decoder,2,73319,4
3324,1570,Talk-Shows,Live-Events,Decoder,3,309571,3
3325,1326,Music,TV-Shows,Tv-App,10,199921,1
3326,2925,Drama,TV-Shows,Mobile-App,6,314904,4
3327,2229,Comedy,Live-Events,Browser,2,256875,1
3328,1905,News,TV-Shows,Tv-App,1,599512,5
3329,1607,Cartoons,TV-Shows,Browser,1,237114,2
3330,557,Documentaries,TV-Shows,Tv-App,7,81236,2
3331,842,Documentaries,Live-Events,Tv-App,6,40029,3
3332,1016,Action,TV-Shows,Mobile-App,2,229499,4
3333,1472,Sports,TV-Shows,Tv-App,7,201030,2
3334,1211,Comedy,Live-Events,Tv-App,6,21564,4
3335,276,Sports,TV-Shows,Browser,4,539425,3
3336,1391,Sports,Live-Events,Browser,1,64849,2
3337,2688,News,Live-Events,Browser,3,374271,5
3338,2534,Reality,Live-Events,Tv-App,3,601412,4
3339,2942,Comedy,TV-Shows,Tv-App,4,119597,4
3340,2109,Talk-Shows,TV-Shows,Tv-App,5,450403,3
3341,1793,Cartoons,TV-Shows,Tv-App,2,407952,3
3342,829,Drama,TV-Shows,Tv-App,9,447773,3
3343,315,Cartoons,TV-Shows,Tv-App,1,350708,4
3344,1598,Religion,Live-Events,Tv-App,10,20913,2
3345,2579,Documentaries,Live-Events,Browser,6,180903,1
3346,1862,Sports,Live-Events,Decoder,9,3382,2
3347,637,Reality,TV-Shows,Decoder,9,505077,4
3348,1085,News,TV-Shows,Tv-App,11,280349,3
3349,2294,Comedy,Live-Events,Tv-App,4,542200,3
3350,329,Reality,Live-Events,Tv-App,2,94434,4
3351,461,Comedy,TV-Shows,Mobile-App,3,413561,5
3352,2193,News,TV-Shows,Decoder,4,249355,2
3353,2660,Drama,TV-Shows,Tv-App,9,142501,2
3354,1753,Sports,Live-Events,Tv-App,9,359445,2
3355,1510,Talk-Shows,Live-Events,Decoder,7,437177,3
3356,126,Drama,TV-Shows,Decoder,4,173920,3
3357,2296,Sports,Live-Events,Tv-App,8,166729,2
3358,618,Drama,Live-Events,Tv-App,2,92949,1
3359,2494,Action,Live-Events,Tv-App,9,555366,2
3360,2481,Cartoons,Live-Events,Decoder,2,383535,3
3361,2461,Reality,TV-Shows,Tv-App,6,260302,5
3362,841,Drama,TV-Shows,Tv-App,3,481872,2
3363,217,Comedy,Live-Events,Decoder,9,117083,3
3364,1754,Comedy,TV-Shows,Decoder,7,449301,3
3365,2430,Drama,Live-Events,Decoder,9,574474,3
3366,1754,Action,TV-Shows,Decoder,9,149032,4
3367,696,Action,Live-Events,Browser,2,57265,2
3368,834,Music,Live-Events,Decoder,3,464762,4
3369,1417,Comedy,Live-Events,Tv-App,3,356283,3
3370,1016,Documentaries,TV-Shows,Browser,3,102771,2
3371,1449,Action,Live-Events,Browser,1,428982,4
3372,386,Sports,TV-Shows,Tv-App,1,524673,2
3373,619,Reality,Live-Events,Mobile-App,8,315629,4
3374,100,Sports,TV-Shows,Tv-App,9,432866,2
3375,1650,Comedy,Live-Events,Decoder,4,8024,1
3376,1628,Music,Live-Events,Tv-App,2,517326,2
3377,478,Comedy,TV-Shows,Browser,5,604468,1
3378,1660,Reality,Live-Events,Decoder,8,176633,3
3379,35,Cartoons,Live-Events,Mobile-App,1,19675,2
3380,2477,Talk-Shows,TV-Shows,Browser,11,6,1
3381,1570,Cartoons,Live-Events,Tv-App,7,286366,5
3382,369,Documentaries,TV-Shows,Mobile-App,11,253385,2
3383,1273,News,Live-Events,Tv-App,1,253672,2
3384,1891,Reality,Live-Events,Tv-App,9,66293,3
3385,2837,Comedy,Live-Events,Tv-App,1,474716,4
3386,229,Comedy,TV-Shows,Decoder,8,66058,3
3387,378,Comedy,Live-Events,Browser,6,310720,4
3388,986,Comedy,Live-Events,Decoder,3,263372,5
3389,2283,Cartoons,Live-Events,Decoder,8,510638,5
3390,2614,Talk-Shows,Live-Events,Browser,11,46853,5
3391,2469,Comedy,Live-Events,Decoder,7,507798,3
3392,1587,Cartoons,TV-Shows,Tv-App,4,502845,4
3393,1558,Sports,Live-Events,Browser,9,321459,2
3394,886,Comedy,Live-Events,Tv-App,2,74536,3
3395,2248,Action,TV-Shows,Browser,10,551209,2
3396,1475,Action,Live-Events,Mobile-App,1,23264,4
3397,1137,Action,Live-Events,Mobile-App,10,230374,4
3398,2317,Comedy,Live-Events,Browser,4,429595,3
3399,1777,Comedy,Live-Events,Browser,2,216370,2
3400,1816,Reality,Live-Events,Decoder,6,372035,2
3401,306,Cartoons,Live-Events,Tv-App,8,312343,4
3402,2970,Action,Live-Events,Tv-App,3,99208,1
3403,156,Action,TV-Shows,Decoder,5,499215,3
3404,1562,Reality,TV-Shows,Mobile-App,9,455354,5
3405,800,Music,TV-Shows,Browser,4,598046,4
3406,696,News,TV-Shows,Tv-App,2,43567,4
3407,1246,Drama,Live-Events,Decoder,10,198271,2
3408,427,Cartoons,Live-Events,Mobile-App,2,529409,4
3409,691,Action,Live-Events,Mobile-App,2,97849,4
3410,2811,Comedy,TV-Shows,Tv-App,5,513310,2
3411,2483,Talk-Shows,Live-Events,Mobile-App,1,347235,5
3412,154,Talk-Shows,TV-Shows,Decoder,1,357026,3
3413,103,Action,Live-Events,Tv-App,3,197507,2
3414,1700,Cartoons,TV-Shows,Mobile-App,3,317215,5
3415,1716,Sports,TV-Shows,Tv-App,11,51612,3
3416,243,Sports,TV-Shows,Decoder,6,34544,4
3417,1215,Music,Live-Events,Tv-App,5,444523,3
3418,459,Talk-Shows,Live-Events,Tv-App,2,175851,3
3419,2308,Drama,TV-Shows,Decoder,10,36188,4
3420,968,Documentaries,Live-Events,Mobile-App,2,510665,4
3421,2664,Comedy,TV-Shows,Decoder,8,452515,3
3422,1331,Drama,Live-Events,Tv-App,5,424016,1
3423,2362,Reality,Live-Events,Tv-App,9,586106,3
3424,728,Action,Live-Events,Decoder,9,354,1
3425,580,Comedy,Live-Events,Tv-App,7,306832,2
3426,793,Cartoons,Live-Events,Decoder,11,440118,4
3427,1879,Action,TV-Shows,Tv-App,9,5116,3
3428,630,Documentaries,TV-Shows,Tv-App,4,352477,3
3429,120,Reality,TV-Shows,Decoder,2,525877,3
3430,2438,Action,TV-Shows,Browser,2,592063,4
3431,1670,Religion,TV-Shows,Browser,7,566788,3
3432,40,Documentaries,TV-Shows,Tv-App,4,212084,4
3433,1736,Music,Live-Events,Tv-App,2,271447,3
3434,1365,Sports,Live-Events,Tv-App,4,234074,1
3435,2618,News,TV-Shows,Tv-App,6,275942,2
3436,2407,Comedy,TV-Shows,Decoder,6,65702,4
3437,1432,Sports,Live-Events,Mobile-App,6,258348,4
3438,142,Sports,Live-Events,Decoder,3,166964,3
3439,1908,Documentaries,TV-Shows,Decoder,3,300436,2
3440,553,News,Live-Events,Tv-App,9,445005,2
3441,1662,Talk-Shows,TV-Shows,Mobile-App,3,445920,4
3442,2003,Reality,TV-Shows,Mobile-App,10,54829,3
3443,1058,Reality,TV-Shows,Browser,4,236075,2
3444,2105,Music,Live-Events,Tv-App,2,434630,5
3445,1958,Sports,Live-Events,Browser,6,598202,3
3446,2586,Documentaries,Live-Events,Decoder,1,338060,5
3447,1506,Comedy,TV-Shows,Mobile-App,1,220605,3
3448,225,Talk-Shows,Live-Events,Tv-App,4,2190,3
3449,176,Documentaries,Live-Events,Tv-App,9,297915,4
3450,1317,News,Live-Events,Mobile-App,6,238687,5
3451,785,Cartoons,Live-Events,Decoder,10,355614,3
3452,2884,Sports,TV-Shows,Browser,6,413199,2
3453,1375,Talk-Shows,Live-Events,Tv-App,8,88721,5
3454,1955,Cartoons,Live-Events,Decoder,4,470278,4
3455,1106,Comedy,Live-Events,Mobile-App,7,552662,2
3456,522,Sports,Live-Events,Decoder,3,603156,1
3457,1060,Music,TV-Shows,Decoder,5,378828,5
3458,582,Drama,TV-Shows,Mobile-App,11,498626,4
3459,1496,Cartoons,TV-Shows,Mobile-App,6,325173,4
3460,1901,Reality,Live-Events,Tv-App,2,119799,2
3461,1448,Cartoons,Live-Events,Tv-App,1,382066,5
3462,93,Comedy,Live-Events,Mobile-App,2,54764,1
3463,793,Documentaries,Live-Events,Browser,4,182059,4
3464,2722,Sports,Live-Events,Decoder,6,125647,5
3465,323,Documentaries,Live-Events,Tv-App,1,515116,2
3466,2957,Cartoons,Live-Events,Decoder,2,600969,4
3467,1647,News,TV-Shows,Decoder,8,172437,2
3468,2023,Documentaries,Live-Events,Tv-App,4,170584,2
3469,2113,Talk-Shows,Live-Events,Decoder,2,588445,1
3470,2368,Cartoons,TV-Shows,Tv-App,7,374855,1
3471,1507,Action,Live-Events,Decoder,10,289646,2
3472,406,Comedy,TV-Shows,Decoder,3,228201,4
3473,2340,News,TV-Shows,Mobile-App,4,505227,2
3474,585,Action,TV-Shows,Mobile-App,2,69163,3
3475,1253,Comedy,TV-Shows,Decoder,1,170870,1
3476,1699,Music,TV-Shows,Tv-App,8,113498,1
3477,2731,Comedy,Live-Events,Decoder,4,247126,3
3478,1750,Music,TV-Shows,Decoder,9,354974,5
3479,2629,News,TV-Shows,Tv-App,6,274420,1
3480,571,Music,TV-Shows,Browser,8,502167,3
3481,1814,Comedy,TV-Shows,Mobile-App,3,460351,2
3482,714,News,Live-Events,Browser,6,491518,4
3483,2753,Cartoons,Live-Events,Decoder,3,208756,3
3484,1003,Drama,TV-Shows,Decoder,1,428489,5
3485,2112,Talk-Shows,TV-Shows,Decoder,10,79525,4
3486,2037,Talk-Shows,TV-Shows,Decoder,8,167317,2
3487,2938,Cartoons,Live-Events,Tv-App,10,63307,3
3488,2304,Music,Live-Events,Tv-App,6,283975,2
3489,2428,Documentaries,TV-Shows,Decoder,5,4903,3
3490,2847,Cartoons,Live-Events,Browser,0,169149,2
3491,1653,Cartoons,Live-Events,Decoder,4,247691,2
3492,790,Documentaries,Live-Events,Tv-App,5,156015,5
3493,2979,Talk-Shows,Live-Events,Tv-App,0,360763,2
3494,2631,Comedy,Live-Events,Decoder,1,100330,1
3495,1309,Comedy,Live-Events,Tv-App,4,56356,2
3496,643,Religion,TV-Shows,Tv-App,2,446832,3
3497,2924,Talk-Shows,TV-Shows,Tv-App,10,187019,4
3498,2971,Sports,TV-Shows,Browser,6,42370,2
3499,832,Drama,Live-Events,Tv-App,3,333093,5
3500,2,Action,Live-Events,Decoder,6,550930,4
3501,1952,Action,TV-Shows,Mobile-App,10,596618,4
3502,1153,Talk-Shows,TV-Shows,Decoder,5,362680,3
3503,1139,Action,TV-Shows,Tv-App,8,176633,4
3504,2599,Drama,TV-Shows,Decoder,7,235974,3
3505,2253,Action,Live-Events,Tv-App,10,590291,5
3506,2804,Sports,Live-Events,Tv-App,8,23733,5
3507,2366,Action,Live-Events,Decoder,4,312462,3
3508,825,Sports,TV-Shows,Tv-App,5,251938,5
3509,2102,Action,Live-Events,Decoder,5,343580,2
3510,1179,News,TV-Shows,Decoder,7,528312,1
3511,1472,Sports,Live-Events,Browser,9,215978,3
3512,2669,Cartoons,TV-Shows,Tv-App,3,9762,2
3513,2707,Talk-Shows,Live-Events,Decoder,8,134177,2
3514,678,Sports,TV-Shows,Browser,1,604217,2
3515,555,Documentaries,Live-Events,Mobile-App,3,178850,2
3516,251,Reality,Live-Events,Tv-App,5,150891,1
3517,561,Comedy,TV-Shows,Tv-App,6,544411,4
3518,2211,Action,TV-Shows,Browser,5,455941,1
3519,60,Cartoons,TV-Shows,Decoder,3,240682,3
3520,57,Reality,Live-Events,Decoder,7,441823,5
3521,2426,Documentaries,TV-Shows,Decoder,5,182111,4
3522,1546,Cartoons,Live-Events,Decoder,8,40710,3
3523,868,Religion,TV-Shows,Decoder,9,405959,1
3524,2245,Documentaries,TV-Shows,Tv-App,6,571858,5
3525,139,Sports,Live-Events,Tv-App,6,121058,3
3526,1389,Cartoons,Live-Events,Decoder,8,518979,3
3527,1786,Reality,TV-Shows,Browser,6,223249,4
3528,149,News,TV-Shows,Tv-App,11,569000,2
3529,1883,Documentaries,Live-Events,Tv-App,1,71110,4
3530,431,Documentaries,TV-Shows,Tv-App,5,582821,5
3531,306,Music,Live-Events,Decoder,5,280822,1
3532,478,Drama,TV-Shows,Decoder,11,466500,2
3533,2767,Reality,Live-Events,Mobile-App,11,452211,2
3534,1944,Religion,TV-Shows,Decoder,11,399342,4
3535,570,Reality,TV-Shows,Decoder,7,462151,1
3536,1746,Talk-Shows,TV-Shows,Tv-App,2,340725,2
3537,1933,Drama,TV-Shows,Browser,1,176046,4
3538,2094,Reality,Live-Events,Tv-App,5,23761,2
3539,783,News,TV-Shows,Decoder,5,180124,4
3540,2689,Sports,TV-Shows,Mobile-App,4,268854,3
3541,948,Religion,Live-Events,Tv-App,2,501776,4
3542,2159,Comedy,TV-Shows,Decoder,4,38644,2
3543,500,Music,TV-Shows,Decoder,10,116547,4
3544,438,Comedy,TV-Shows,Decoder,7,363872,3
3545,107,Comedy,TV-Shows,Decoder,5,73755,2
3546,679,Music,Live-Events,Browser,9,147149,2
3547,2221,Reality,Live-Events,Decoder,9,248910,3
3548,2492,Reality,TV-Shows,Decoder,5,530731,4
3549,1683,Sports,TV-Shows,Mobile-App,5,410893,1
3550,2925,Comedy,Live-Events,Tv-App,7,203098,3
3551,2838,Comedy,Live-Events,Browser,8,391893,3
3552,884,Music,TV-Shows,Tv-App,9,568766,1
3553,434,Documentaries,TV-Shows,Decoder,11,484293,3
3554,287,Comedy,Live-Events,Browser,3,208560,1
3555,1040,Religion,TV-Shows,Decoder,5,404343,3
3556,2936,Documentaries,TV-Shows,Decoder,3,427579,4
3557,42,Documentaries,TV-Shows,Browser,1,264992,3
3558,2701,Talk-Shows,Live-Events,Decoder,10,1940,2
3559,2392,Sports,TV-Shows,Decoder,1,419902,3
3560,59,Sports,Live-Events,Tv-App,10,575316,2
3561,549,Comedy,TV-Shows,Decoder,5,47915,2
3562,2067,Comedy,Live-Events,Browser,0,425338,3
3563,2609,Action,Live-Events,Decoder,1,545638,1
